video_id,jahr,datum_text,titel,seiten_url
3005416,2025,5 августа 106 мин Оборона ВСУ сыплется на глазах. Эфир от 05.08.2025 (12:00),5 августа,https://smotrim.ru/video/3005416
3005112,2025,4 августа 106 мин Британия готовит масштабную диверсию против России. Эфир от 04.08.2025 (18:00),4 августа,https://smotrim.ru/video/3005112
3004984,2025,4 августа 105 мин Сырский сетует на новую тактику ВС РФ на покровском направлении. Эфир от 04.08.202,4 августа,https://smotrim.ru/video/3004984
3004334,2025,1 августа 106 мин Путин сделал ключевые заявления на Валааме. Эфир от 01.08.2025 (18:00),1 августа,https://smotrim.ru/video/3004334
3004208,2025,1 августа 105 мин Сигналы Дональда Трампа. Эфир 01.08.2025 (12:00),1 августа,https://smotrim.ru/video/3004208
3003872,2025,31 июля 105 мин Удары по Киеву. Эфир от 31.07.2025 (18:00),31 июля,https://smotrim.ru/video/3003872
3003773,2025,31 июля 106 мин Часов Яр освобожден. Эфир от 31.07.2025 (12:00),31 июля,https://smotrim.ru/video/3003773
3003410,2025,30 июля 105 мин Киев попытался сорвать выступление Валентины Матвиенко. Эфир от 30.07.2025 (18:00),30 июля,https://smotrim.ru/video/3003410
3003317,2025,30 июля 106 мин Землетрясение на Камчатке. Подробности. Эфир от 30.07.2025 (12:00),30 июля,https://smotrim.ru/video/3003317
3002961,2025,29 июля 106 мин Галкина и Пугачеву не ждут в Киеве. Эфир от 29.07.2025 (18:00),29 июля,https://smotrim.ru/video/3002961
3002858,2025,29 июля 105 мин Трамп сокращает свой 50-дневный ультиматум. Эфир от 29.07.2025 (12:00),29 июля,https://smotrim.ru/video/3002858
3002528,2025,28 июля 106 мин Новый дедлайн от Дональда Трампа. Эфир от 28.07.2025 (18:00),28 июля,https://smotrim.ru/video/3002528
3002418,2025,"28 июля 105 мин Лавров: нельзя допускать ни слабости, ни слабины. Эфир от 28.07.2025 (12:00)",28 июля,https://smotrim.ru/video/3002418
3001736,2025,"25 июля 106 мин Продвижение ВС РФ и ""Июльский шторм"". Эфир от 25.07.2025 (18:00)",25 июля,https://smotrim.ru/video/3001736
3001630,2025,25 июля 106 мин Зеленский переобулся. Эфир от 25.07.2025 (12:00),25 июля,https://smotrim.ru/video/3001630
3001292,2025,24 июля 106 мин Авиакатастрофа в Амурской области. Эфир от 24.07.2025 (18:00),24 июля,https://smotrim.ru/video/3001292
3001152,2025,24 июля 105 мин Третий раунд переговоров в Турции. Эфир от 24.07.2025 (12:00),24 июля,https://smotrim.ru/video/3001152
3000842,2025,23 июля 105 мин В ожидании переговоров. Эфир от 23.07.2025 (18:00),23 июля,https://smotrim.ru/video/3000842
3000709,2025,23 июля 106 мин Переговоры в Турции. Эфир от 23.07.2025 (12:00),23 июля,https://smotrim.ru/video/3000709
3000332,2025,22 июля 105 мин На Украине создают гитлерюгенд по методичке Третьего рейха. Эфир от 22.07.2025 (18:0,22 июля,https://smotrim.ru/video/3000332
3000232,2025,22 июля 106 мин Российский спецназ зашел в Красноармейск. Эфир от 22.07.2025 (12:00),22 июля,https://smotrim.ru/video/3000232
2999898,2025,21 июля 106 мин Кит Келлог стал наводчиком для Армии России. Эфир от 21.07.2025 (18:00),21 июля,https://smotrim.ru/video/2999898
2999793,2025,21 июля 106 мин Киевский режим меняет уклонистов на колумбийцев. Эфир от 21.07.2025 (12:00),21 июля,https://smotrim.ru/video/2999793
2999125,2025,"18 июля 105 мин Российское наступление набирает темп, у ВСУ проблемы с людьми. Эфир от 18.07.2025 (1",18 июля,https://smotrim.ru/video/2999125
2998999,2025,18 июля 105 мин Новые антироссийские санкции. Эфир от 18.07.2025 (12:00),18 июля,https://smotrim.ru/video/2998999
2998664,2025,17 июля 101 мин Армия России за сутки освободила сразу три населенных пункта. Эфир от 17.07.2025 (18,17 июля,https://smotrim.ru/video/2998664
2998518,2025,17 июля 106 мин Атаки украинских БПЛА на мирные регионы России. Эфир от 17.07.2025 (12:00),17 июля,https://smotrim.ru/video/2998518
2998214,2025,16 июля 106 мин Трамп отправляет оружие и говорит о мире. Эфир от 16.07.2025 (18:00),16 июля,https://smotrim.ru/video/2998214
2998079,2025,16 июля 106 мин Откуда возьмут 17 Patriot для Украины. Эфир от 16.07.2025 (12:00),16 июля,https://smotrim.ru/video/2998079
2997794,2025,15 июля 106 мин Обещания Трампа. Эфир от 15.07.2025 (18:00),15 июля,https://smotrim.ru/video/2997794
2997652,2025,15 июля 106 мин Ультиматум Дональда Трампа. Эфир от 15.07.2025 (12:00),15 июля,https://smotrim.ru/video/2997652
2997337,2025,14 июля 106 мин О продвижении российских войск. Эфир от 14.07.2025 (18:00),14 июля,https://smotrim.ru/video/2997337
2997173,2025,14 июля 105 мин Европа в шоке от решения Трампа. Эфир от 14.07.2025,14 июля,https://smotrim.ru/video/2997173
2996449,2025,11 июля 105 мин Два варианта для ВСУ. Эфир от 11.07.2025 (18:00),11 июля,https://smotrim.ru/video/2996449
2996302,2025,11 июля 106 мин Боевики ВСУ массово бегут с позиций. Эфир от 11.07.2025 (12:00),11 июля,https://smotrim.ru/video/2996302
2996026,2025,10 июля 106 мин Мигающий сигнал Марко Рубио. Эфир от 10.07.2025 (18:00),10 июля,https://smotrim.ru/video/2996026
2995882,2025,10 июля 101 мин Волна за волной. Эфир от 10.07.2025 (12:00),10 июля,https://smotrim.ru/video/2995882
2995587,2025,9 июля 106 мин Трамп не смог и угрожает. Эфир от 09.07.2025 (18:00),9 июля,https://smotrim.ru/video/2995587
2995441,2025,"9 июля 105 мин ""Герани"" дали хороший урожай. Эфир от 09.07.2025 (12:00)",9 июля,https://smotrim.ru/video/2995441
2995146,2025,8 июля 106 мин Трамп больше не голубь мира. Эфир от 08.07.2025 (18:00),8 июля,https://smotrim.ru/video/2995146
2994980,2025,8 июля 105 мин Удары по украинским ТЦК. Эфир от 08.07.2025 (12:00),8 июля,https://smotrim.ru/video/2994980
2994679,2025,7 июля 106 мин Чему аплодируют украинцы. Эфир от 07.07.2025 (18:00),7 июля,https://smotrim.ru/video/2994679
2994529,2025,7 июля 102 мин Украинская ПВО не справляется с масштабными воздушными ударами. Эфир 07.07.2025 (12:0,7 июля,https://smotrim.ru/video/2994529
2993889,2025,4 июля 106 мин Приостановку поставок оружия называют давлением Трампа на Киев. Эфир от 04.07.2025 (1,4 июля,https://smotrim.ru/video/2993889
2993413,2025,3 июля 106 мин Редкие позитивные новости о задержанных из Баку. Эфир от 03.07.2025 (18:00),3 июля,https://smotrim.ru/video/2993413
2993264,2025,3 июля 105 мин На Банковой – паника. Эфир от 03.07.2025 (12:00),3 июля,https://smotrim.ru/video/2993264
2992915,2025,2 июля 105 мин Гражданам РФ стало небезопасно находиться в Азербайджане. Эфир от 02.07.2025 (18:00),2 июля,https://smotrim.ru/video/2992915
2992754,2025,2 июля 105 мин Телефонный разговор Путина и Макрона. Эфир от 02.07.2025 (12:00),2 июля,https://smotrim.ru/video/2992754
2992431,2025,1 июля 105 мин Конфликт Трампа с Маском продолжается. Эфир от 01.07.2025 (18:00),1 июля,https://smotrim.ru/video/2992431
2992290,2025,1 июля 106 мин Армия России окружает Покровск с трех сторон. Эфир от 01.07.2025 (12:00),1 июля,https://smotrim.ru/video/2992290
2991946,2025,30 июня 101 мин Украина в затруднительном положении из-за Сум. Эфир от 30.06.2025 (18:00),30 июня,https://smotrim.ru/video/2991946
2991766,2025,30 июня 103 мин Боевики ВСУ сжигают дома мирных жителей при отступлении. Эфир от 30.06.2025 (12:00),30 июня,https://smotrim.ru/video/2991766
2991040,2025,27 июня 106 мин Важные заявления Путина. Эфир от 27.06.2025 (18:00),27 июня,https://smotrim.ru/video/2991040
2990809,2025,27 июня 106 мин Надежды Украины рассыпаются. Эфир от 27.06.2025 (12:00),27 июня,https://smotrim.ru/video/2990809
2990524,2025,"26 июня 106 мин Трамп показал, кто в НАТО хозяин. Эфир от 26.06.2025 (18:00)",26 июня,https://smotrim.ru/video/2990524
2990313,2025,26 июня 91 мин Парад унижения. Эфир от 26.06.2025 (12:00),26 июня,https://smotrim.ru/video/2990313
2990026,2025,25 июня 106 мин Сарказм Трампа и провальный саммит НАТО. Эфир от 25.06.2025 (18:00),25 июня,https://smotrim.ru/video/2990026
2989842,2025,25 июня 105 мин Кошмарные сценарии для НАТО. Эфир от 25.06.2025 (12:00),25 июня,https://smotrim.ru/video/2989842
2989451,2025,24 июня 106 мин Разговор на повышенных тонах. Эфир от 24.06.2025 (18:00),24 июня,https://smotrim.ru/video/2989451
2989308,2025,"24 июня 106 мин Война ""на кураже"". Эфир от 24.06.2025 (12:00)",24 июня,https://smotrim.ru/video/2989308
2988930,2025,23 июня 106 мин Эскалация больше не выглядит предсказуемой. Эфир от 23.06.2025 (18:00),23 июня,https://smotrim.ru/video/2988930
2988692,2025,23 июня 105 мин Трамп превзошел все ожидания Нетаньяху. Эфир от 23.06.2025 (12:00),23 июня,https://smotrim.ru/video/2988692
2987960,2025,"20 июня 106 мин Путин об Украине: где ступает нога русского солдата, то наше. Эфир от 20.06.2025 (18",20 июня,https://smotrim.ru/video/2987960
2987741,2025,20 июня 105 мин ПМЭФ стал эпицентром мировых новостей. Эфир от 20.06.2025 (12:00),20 июня,https://smotrim.ru/video/2987741
2987416,2025,19 июня 106 мин Условия заключения мира для Киева ухудшаются с каждым днем. Эфир от 19.06.2025 (18:0,19 июня,https://smotrim.ru/video/2987416
2987102,2025,19 июня 106 мин Путин призвал Запад осознать реальность. Эфир от 19.06.2025 (12:00),19 июня,https://smotrim.ru/video/2987102
2986797,2025,"18 июня 106 мин Трамповский ""самолет Судного дня"" прибыл в Вашингтон. Эфир от 18.06.2025 (18:00)",18 июня,https://smotrim.ru/video/2986797
2986575,2025,18 июня 105 мин Зеленский остался без Трампа на G7. Эфир от 18.06.2025 (12:00),18 июня,https://smotrim.ru/video/2986575
2986341,2025,17 июня 102 мин Ситуация на Ближнем Востоке накаляется. Эфир от 17.06.2025 (18:00),17 июня,https://smotrim.ru/video/2986341
2986150,2025,17 июня 105 мин Трамп задал загадку всем. Эфир от 17.06.2025 (12:00),17 июня,https://smotrim.ru/video/2986150
2985865,2025,16 июня 106 мин Британский след взрывов в России. Эфир от 16.06.2025 (18:00),16 июня,https://smotrim.ru/video/2985865
2985729,2025,16 июня 105 мин Противостояние на Ближнем Востоке. Эфир от 16.06.2025 (12:00),16 июня,https://smotrim.ru/video/2985729
2984437,2025,11 июня 106 мин Обмен погибшими начался. Эфир от 11.06.2025 (18:00),11 июня,https://smotrim.ru/video/2984437
2984219,2025,11 июня 106 мин Киев боится обвала фронта. Эфир от 11.06.2025 (12:00),11 июня,https://smotrim.ru/video/2984219
2983955,2025,10 июня 105 мин Черный дым над Киевом. Эфир от 10.06.2025 (18:00),10 июня,https://smotrim.ru/video/2983955
2983777,2025,10 июня 105 мин Армия России идет вперед. Эфир от 10.06.2025 (12:00),10 июня,https://smotrim.ru/video/2983777
2983512,2025,9 июня 106 мин Новый удар возмездия. Эфир от 09.06.2025 (18:00),9 июня,https://smotrim.ru/video/2983512
2983214,2025,9 июня 105 мин За телами не явились. Эфир от 09.06.2025 (12:00),9 июня,https://smotrim.ru/video/2983214
2982554,2025,6 июня 105 мин Банк России снизил ключевую ставку. Эфир от 06.06.2025 (18:00),6 июня,https://smotrim.ru/video/2982554
2982377,2025,6 июня 105 мин Всё о грандиозной ссоре. Эфир от 06.06.2025 (12:00),6 июня,https://smotrim.ru/video/2982377
2982083,2025,5 июня 106 мин Трамп готов ввести санкции против всех. Эфир от 05.06.2025 (18:00),5 июня,https://smotrim.ru/video/2982083
2981918,2025,5 июня 106 мин Реакция западной прессы. Эфир от 05.06.2025 (12:00),5 июня,https://smotrim.ru/video/2981918
2981601,2025,4 июня 106 мин Путин не видит смысла в переговорах с террористами. Эфир от 04.06.2025 (18:00),4 июня,https://smotrim.ru/video/2981601
2981479,2025,4 июня 105 мин Обстановка на фронтах спецоперации. Эфир от 04.06.2025 (12:00),4 июня,https://smotrim.ru/video/2981479
2981082,2025,3 июня 97 мин Детали терактов на железной дороге. Эфир от 03.06.2025 (18:00),3 июня,https://smotrim.ru/video/2981082
2980993,2025,3 июня 105 мин Итоги переговоров России и Украины. Эфир от 03.06.2025 (12:00),3 июня,https://smotrim.ru/video/2980993
2980594,2025,"2 июня 106 мин Мединский о переговорах и ""детском сюжете"". Эфир от 02.06.2025 (18:00)",2 июня,https://smotrim.ru/video/2980594
2980417,2025,2 июня 105 мин Второй раунд в Стамбуле. Эфир от 02.06.2025 (12:00),2 июня,https://smotrim.ru/video/2980417
2979622,2025,30 мая 106 мин ФСБ пресекла серию терактов в России. Эфир от 30.05.2025 (18:00),30 мая,https://smotrim.ru/video/2979622
2979464,2025,30 мая 106 мин Летнее наступление уже началось. Эфир от 30.05.2025 (12:00),30 мая,https://smotrim.ru/video/2979464
2979120,2025,29 мая 106 мин Ждем переговорного процесса. Эфир от 29.05.2025 (18:00),29 мая,https://smotrim.ru/video/2979120
2978969,2025,29 мая 100 мин Угрозы Мединскому и взрыв в Ставрополе. Эфир от 29.05.2025 (12:00),29 мая,https://smotrim.ru/video/2978969
2978568,2025,28 мая 106 мин Переговоры с позиции силы. Эфир от 28.05.2025 (18:00),28 мая,https://smotrim.ru/video/2978568
2978420,2025,28 мая 106 мин Новый скандал вокруг Трампа. Эфир от 28.05.2025 (12:00),28 мая,https://smotrim.ru/video/2978420
2978054,2025,27 мая 106 мин Россия наносит удары возмездия. Эфир от 27.05.2025 (18:00),27 мая,https://smotrim.ru/video/2978054
2977975,2025,27 мая 106 мин Скандальные заявления Мерца. Эфир от 27.05.2025 (12:00),27 мая,https://smotrim.ru/video/2977975
2977562,2025,26 мая 106 мин Запад пытается перенести войну на российскую территорию. Эфир от 26.05.2025 (18:00),26 мая,https://smotrim.ru/video/2977562
2977518,2025,26 мая 105 мин Ответный удар. Эфир от 26.05.2025 (12:00),26 мая,https://smotrim.ru/video/2977518
2976512,2025,23 мая 106 мин Россия и Украина начали масштабный обмен пленными. Эфир от 23.05.2025 (18:00),23 мая,https://smotrim.ru/video/2976512
2976388,2025,23 мая 105 мин Лавров считает встречу в Ватикане нереалистичной. Эфир от 23.05.2025 (12:00),23 мая,https://smotrim.ru/video/2976388
2975966,2025,22 мая 106 мин Армия России создает буферную зону на границе с Украиной. Эфир от 22.05.2025 (18:00),22 мая,https://smotrim.ru/video/2975966
2975793,2025,22 мая 105 мин Переговоры хотят перенести в Ватикан. Эфир от 22.05.2025 (12:00),22 мая,https://smotrim.ru/video/2975793
2975443,2025,21 мая 105 мин ВС РФ нанесли удар по лагерю ВСУ в Сумской области. Эфир от 21.05.2025 (18:00),21 мая,https://smotrim.ru/video/2975443
2975273,2025,21 мая 106 мин Владимир Путин в Курской области. Эфир от 21.05.2025 (12:00),21 мая,https://smotrim.ru/video/2975273
2974914,2025,20 мая 106 мин Ушаков: в ночь на 7 мая в центре Москвы были предотвращены теракты. Эфир от 20.05.202,20 мая,https://smotrim.ru/video/2974914
2974744,2025,20 мая 106 мин Итоги беседы Путина с Трампом. Эфир от 20.05.2025 (12:00),20 мая,https://smotrim.ru/video/2974744
2974381,2025,19 мая 106 мин Что известно о телефонном разговоре Путина и Трампа. Эфир от 19.05.2025 (18:00),19 мая,https://smotrim.ru/video/2974381
2974239,2025,19 мая 106 мин В ожидании переговоров Путина и Трампа. Эфир от 19.05.2025 (12:00),19 мая,https://smotrim.ru/video/2974239
2973430,2025,16 мая 106 мин Итоги переговоров и интервью Владимира Мединского. Эфир от 16.05.2025 (18:00),16 мая,https://smotrim.ru/video/2973430
2973265,2025,16 мая 111 мин Переговоры начались. Эфир от 16.05.2025 (12:00),16 мая,https://smotrim.ru/video/2973265
2972885,2025,15 мая 106 мин Переговоры в Стамбуле: Россия настроена на конструктивный лад. Эфир от 15.05.2025 (18,15 мая,https://smotrim.ru/video/2972885
2972735,2025,15 мая 106 мин Прямые переговоры России и Украины. Эфир от 15.05.2025 (12:00),15 мая,https://smotrim.ru/video/2972735
2972372,2025,14 мая 105 мин Макрон грозится укрыть Европу ядерным зонтиком. Эфир от 14.05.2025 (18:00),14 мая,https://smotrim.ru/video/2972372
2972262,2025,14 мая 106 мин Преимущество Москвы на переговорах – в положении на фронте. Эфир от 14.05.2025 (12:00,14 мая,https://smotrim.ru/video/2972262
2971842,2025,"13 мая 106 мин Западные бренды и угрозы санкций: Путин встретился с ""Деловой Россией"". Эфир от 13.05",13 мая,https://smotrim.ru/video/2971842
2971727,2025,13 мая 106 мин Трамп готов лично прилететь в Турцию. Эфир от 13.05.2025 (12:00),13 мая,https://smotrim.ru/video/2971727
2971362,2025,"12 мая 106 мин Прямые переговоры: все, что известно о предложении Путина. Эфир от 12.05.2025 (18:00)",12 мая,https://smotrim.ru/video/2971362
2971228,2025,12 мая 106 мин Предложение о прямых переговорах. Эфир от 12.05.2024 (12:00),12 мая,https://smotrim.ru/video/2971228
2969696,2025,7 мая 105 мин Германия отказывается вспоминать историю вместе с Россией. Эфир от 07.05.2025 (18:00),7 мая,https://smotrim.ru/video/2969696
2969499,2025,7 мая 105 мин Москва встречает участников и гостей Парада Победы. Эфир от 07.05.2025 (12:00),7 мая,https://smotrim.ru/video/2969499
2969148,2025,6 мая 105 мин На Украине чествуют нацистов и террористов. Эфир от 06.05.2025 (18:00),6 мая,https://smotrim.ru/video/2969148
2968926,2025,6 мая 105 мин Террористические атаки Киева в преддверии Дня Победы. Эфир от 06.05.2025 (12:00),6 мая,https://smotrim.ru/video/2968926
2968601,2025,5 мая 105 мин Зеленский отказался от перемирия и угрожает мировым лидерам. Эфир от 05.05.2025 (18:00,5 мая,https://smotrim.ru/video/2968601
2968378,2025,5 мая 106 мин В США нет единого мнения о ходе урегулирования украинского конфликта. Эфир от 05.05.20,5 мая,https://smotrim.ru/video/2968378
2967124,2025,30 апреля 106 мин Безумная угроза украинского диктатора. Эфир от 30.04.2025 (18:00),30 апреля,https://smotrim.ru/video/2967124
2967040,2025,30 апреля 105 мин Лидер КНДР Ким Чен Ын приедет в Москву на парад Победы. Эфир от 30.04.2025 (12:00),30 апреля,https://smotrim.ru/video/2967040
2966577,2025,29 апреля 106 мин Терпение Трампа на исходе. Эфир от 29.04.2025 (18:00),29 апреля,https://smotrim.ru/video/2966577
2966465,2025,29 апреля 105 мин Киев отказался от перемирия в дни 80-летия Победы. Эфир от 29.04.2025 (12:00),29 апреля,https://smotrim.ru/video/2966465
2965971,2025,28 апреля 106 мин Перемирие в честь 80-летия Победы. Эфир от 28.04.2025 (18:00),28 апреля,https://smotrim.ru/video/2965971
2965851,2025,"28 апреля 105 мин Спецназ КНДР защищал нашу Родину, как свою. Эфир от 28.04.2025 (12:00)",28 апреля,https://smotrim.ru/video/2965851
2964984,2025,25 апреля 105 мин Переговоры Путина и Уиткоффа в Москве. Эфир от 25.04.2025 (18:00),25 апреля,https://smotrim.ru/video/2964984
2964821,2025,25 апреля 106 мин Дедлайн по Украине от Трампа. Эфир от 25.04.2025 (12:00),25 апреля,https://smotrim.ru/video/2964821
2964443,2025,24 апреля 105 мин Россия нанесла мощный удар по военным объектам в Киеве. Эфир от 24.04.2025 (18:00),24 апреля,https://smotrim.ru/video/2964443
2964309,2025,24 апреля 106 мин Зеленский публично нагрубил Трампу. Эфир от 24.04.2025 (12:00),24 апреля,https://smotrim.ru/video/2964309
2963922,2025,"23 апреля 106 мин ""Герани"" стали эффективнее обходить украинскую ПВО. Эфир от 23.04.2025 (18:00)",23 апреля,https://smotrim.ru/video/2963922
2963748,2025,23 апреля 106 мин Последнее предложение Трампа. Эфир от 23.04.2025 (12:00),23 апреля,https://smotrim.ru/video/2963748
2963353,2025,22 апреля 105 мин Появились кадры освобождения Горнальского монастыря в Курской области. Эфир от 22.,22 апреля,https://smotrim.ru/video/2963353
2963243,2025,22 апреля 105 мин План Трампа по Украине. Эфир от 22.04.2025 (12:00),22 апреля,https://smotrim.ru/video/2963243
2962878,2025,21 апреля 106 мин Пасхальное перемирие и причины удара по объекту в Сумах: заявления Путина. Эфир от,21 апреля,https://smotrim.ru/video/2962878
2962670,2025,21 апреля 105 мин Конец пасхального перемирия. Эфир от 21.04.2025 (12:00),21 апреля,https://smotrim.ru/video/2962670
2961835,2025,18 апреля 106 мин Трамп играет с огнем. Эфир от 18.04.2025 (18:00),18 апреля,https://smotrim.ru/video/2961835
2961709,2025,18 апреля 106 мин США еще не понимают. Эфир от 18.04.2025 (12:00),18 апреля,https://smotrim.ru/video/2961709
2961289,2025,17 апреля 106 мин Деньги с неба. Эфир от 17.04.2025 (18:00),17 апреля,https://smotrim.ru/video/2961289
2961170,2025,"17 апреля 106 мин В ФРГ понимают, что вооружают продолжателей дела Гитлера. Эфир от 17.04.2025 (12:0",17 апреля,https://smotrim.ru/video/2961170
2960717,2025,16 апреля 106 мин Бдительность подменили русофобской паникой. Эфир от 16.04.2025 (18:00),16 апреля,https://smotrim.ru/video/2960717
2960619,2025,16 апреля 106 мин Ядерные технологии США. Эфир от 16.04.2025 (12:00),16 апреля,https://smotrim.ru/video/2960619
2960260,2025,15 апреля 106 мин Пекин в ярости. Эфир от 15.04.2025 (18:00),15 апреля,https://smotrim.ru/video/2960260
2960063,2025,15 апреля 106 мин Атака дронов ВСУ на Курск. Эфир от 15.04.2025 (12:00),15 апреля,https://smotrim.ru/video/2960063
2959800,2025,14 апреля 106 мин В Киеве нашли пикантный источник грошей. Эфир от 14.04.2025 (18:00),14 апреля,https://smotrim.ru/video/2959800
2959613,2025,14 апреля 90 мин Украина потеряла еще один F-16. Эфир от 14.04.2025 (12:00),14 апреля,https://smotrim.ru/video/2959613
2959303,2025,11 апреля 105 мин Путин встретился с Уиткоффом. Эфир от 11.04.2025 (18:00),11 апреля,https://smotrim.ru/video/2959303
2958621,2025,"11 апреля 105 мин Трамп заявил, что признателен за освобождение балерины Карелиной. Эфир от 11.04.20",11 апреля,https://smotrim.ru/video/2958621
2958277,2025,10 апреля 106 мин Максимально пикантный скандал во Франции. Эфир от 10.04.2025 (18:00),10 апреля,https://smotrim.ru/video/2958277
2958115,2025,10 апреля 105 мин США и Россия обменялись заключенными в Абу-Даби. Эфир от 10.04.2025 (12:00),10 апреля,https://smotrim.ru/video/2958115
2957779,2025,9 апреля 106 мин Никакой Украины на встрече в Стамбуле обсуждать не будут. Эфир от 09.04.2025 (18:00,9 апреля,https://smotrim.ru/video/2957779
2957561,2025,9 апреля 105 мин ВСУ убивали людей для развлечения. Эфир от 09.04.2025 (12:00),9 апреля,https://smotrim.ru/video/2957561
2957241,2025,8 апреля 106 мин Началась глобальная торговая война. Эфир от 08.04.2025 (18:00),8 апреля,https://smotrim.ru/video/2957241
2956992,2025,8 апреля 105 мин Первая украинка в Конгрессе США призвала Киев смириться с потерей территорий. Эфир ,8 апреля,https://smotrim.ru/video/2956992
2956715,2025,7 апреля 106 мин Макрона сравнили с Людовиком XIV. Эфир от 07.04.2025 (18:00),7 апреля,https://smotrim.ru/video/2956715
2956468,2025,7 апреля 106 мин Овечкин побил величайший рекорд НХЛ. Эфир от 07.04.2025 (12:00),7 апреля,https://smotrim.ru/video/2956468
2955678,2025,4 апреля 106 мин День рождения НАТО. Эфир от 04.04.2025 (18:00),4 апреля,https://smotrim.ru/video/2955678
2955475,2025,4 апреля 106 мин Россия – США: три шага вперед. Эфир от 04.04.2025 (12:00),4 апреля,https://smotrim.ru/video/2955475
2955163,2025,3 апреля 105 мин Курская авантюра Зеленского близится к финалу. Эфир от 03.04.2025 (18:00),3 апреля,https://smotrim.ru/video/2955163
2954974,2025,3 апреля 106 мин Мировая тарифная война. Эфир от 03.04.2025 (12:00),3 апреля,https://smotrim.ru/video/2954974
2954569,2025,2 апреля 106 мин Новый раунд переговоров. Эфир от 02.04.2025 (18:00),2 апреля,https://smotrim.ru/video/2954569
2954435,2025,2 апреля 106 мин Диалог двух сверхдержав продолжается. Эфир от 02.04.2025 (12:00),2 апреля,https://smotrim.ru/video/2954435
2954076,2025,1 апреля 106 мин На Украину прибыл личный духовник Трампа. Эфир от 01.04.2025 (18:00),1 апреля,https://smotrim.ru/video/2954076
2953849,2025,1 апреля 106 мин Сложный геополитический клубок. Эфир от 01.04.2025 (12:00),1 апреля,https://smotrim.ru/video/2953849
2953537,2025,31 марта 106 мин Весеннее ядерное обострение. Эфир от 31.03.2025 (18:00),31 марта,https://smotrim.ru/video/2953537
2953255,2025,31 марта 106 мин Трамп спешит уложиться в первые 100 дней срока. Эфир от 31.03.2025 (12:00),31 марта,https://smotrim.ru/video/2953255
2952596,2025,28 марта 105 мин Путин предложил ввести временное управление на Украине. Эфир от 28.03.2025 (18:00),28 марта,https://smotrim.ru/video/2952596
2952313,2025,28 марта 105 мин Землетрясения в Таиланде и Мьянме. Эфир от 28.03.2025 (12:00),28 марта,https://smotrim.ru/video/2952313
2951960,2025,27 марта 106 мин Хамство и обида: Зеленский рассказал о своей мотивации. Эфир от 27.03.2025 (18:00),27 марта,https://smotrim.ru/video/2951960
2951806,2025,27 марта 106 мин Новый посол России приступил к работе в США. Эфир от 27.03.2025 (12:00),27 марта,https://smotrim.ru/video/2951806
2951435,2025,26 марта 106 мин Самое беспощадное оружие и невероятное спасение. Эфир от 26.03.2025 (18:00),26 марта,https://smotrim.ru/video/2951435
2951263,2025,26 марта 106 мин Детали российско-американской сделки. Эфир от 26.03.2025 (12:00),26 марта,https://smotrim.ru/video/2951263
2950925,2025,"25 марта 106 мин Маневры, переговоры и дипломатические беседы. Эфир от 25.03.2025 (18:00)",25 марта,https://smotrim.ru/video/2950925
2950767,2025,25 марта 106 мин Полезный диалог для россиян и американцев. Эфир от 25.03.2025 (12:00),25 марта,https://smotrim.ru/video/2950767
2950414,2025,"24 марта 106 мин В Эр-Рияде обсуждают возобновление ""черноморской инициативы"". Эфир от 24.03.2025 (1",24 марта,https://smotrim.ru/video/2950414
2950199,2025,24 марта 105 мин Переговоры в Эр-Рияде. Эфир от 24.03.2025 (12:00),24 марта,https://smotrim.ru/video/2950199
2949417,2025,"21 марта 106 мин Келлог анонсировал ""переговоры по принципу близости"". Эфир от 21.03.2025 (18:00)",21 марта,https://smotrim.ru/video/2949417
2949243,2025,21 марта 106 мин В Эр-Рияде США намерены заняться челночной дипломатией. Эфир от 21.03.2025 (12:00),21 марта,https://smotrim.ru/video/2949243
2948868,2025,20 марта 111 мин Макрону нужна война. Эфир от 20.03.2025 (18:00),20 марта,https://smotrim.ru/video/2948868
2948699,2025,20 марта 106 мин Трамп не прочь забрать себе всю экономику Украины. Эфир от 20.03.2025 (12:00),20 марта,https://smotrim.ru/video/2948699
2948335,2025,19 марта 106 мин Зеленский устроил провокацию после разговора Путина и Трампа. Эфир от 19.03.2025 (1,19 марта,https://smotrim.ru/video/2948335
2948215,2025,"19 марта 106 мин Трамп доволен разговором с Путиным, Зеленский ждет звонка. Эфир от 19.03.2025 (12:0",19 марта,https://smotrim.ru/video/2948215
2947846,2025,"18 марта 106 мин Путин и Трамп говорили 2,5 часа. Эфир от 18.03.2025 (18:00)",18 марта,https://smotrim.ru/video/2947846
2947694,2025,18 марта 106 мин Трамп настроен решительно. Эфир от 18.03.2025 (12:00),18 марта,https://smotrim.ru/video/2947694
2947355,2025,17 марта 106 мин Освобождение Суджи: как люди жили в украинской оккупации. Эфир от 17.03.2025 (18:00,17 марта,https://smotrim.ru/video/2947355
2947177,2025,17 марта 106 мин Трамп анонсировал новый звонок в Кремль. Эфир от 17.03.2025 (12:00),17 марта,https://smotrim.ru/video/2947177
2946392,2025,14 марта 106 мин Лукашенко рассказал о звонках Путину с Украины. Эфир от 14.03.2025 (18:00),14 марта,https://smotrim.ru/video/2946392
